Time,Text
2022-11-18 12:05:10+00:00,"b'RT @channelstv: This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace Channel\xe2\x80\xa6'"
2022-11-18 12:04:30+00:00,b'It is a given. I will support Atiku Abubakar and the PDP in the 2023 election - The Ashimolowo\xe2\x80\x99s https://t.co/vVVfhDR50k'
2022-11-18 12:04:27+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 12:04:19+00:00,"b'2023 presidency: Atiku, Okowa meet ex-president, Jonathan\n----\nThe presidential candidate of the Peoples Democratic\xe2\x80\xa6 https://t.co/wB9NJG9kOt'"
2022-11-18 12:03:47+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 12:03:44+00:00,"b""RT @NnaemekaEdeh1: Comparing what is happening to Atiku Abubakar &amp; what he did to PDP &amp; Jonathan in 2015 won't be a bad idea. The man is be\xe2\x80\xa6"""
2022-11-18 12:03:43+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 12:03:10+00:00,b'RT @Waspapping_: I have no doubt in my mind that Rice will sell for not more than N20k when Atiku Abubakar becomes the president of this co\xe2\x80\xa6'
2022-11-18 12:03:03+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 12:02:56+00:00,"b'RT @jrnaib2: After all the trauma, HE Atiku Abubakar will be in Oyo and do campaign for Seyi Makinde. My Candidate No dey do anti-party.'"
2022-11-18 12:02:56+00:00,b'RT @fisayosoyombo: FLASHBACK: The Dollar Link Between Jailed US Congressman Jefferson and Atiku Abubakar https://t.co/oF3xD0tqwW'
2022-11-18 12:02:47+00:00,b'RT @abbalala3: The PDP Presidential Candidate H.E @atiku Abubakar alongside his running mate H.E Gov Ifeanyi Okowa had a closed-door meetin\xe2\x80\xa6'
2022-11-18 12:02:38+00:00,"b'RT @EverestOnyek: Atiku Abubakar would have been preferable, but how can I choose a turkey when I have an eagle!.\n\nPeter Gregory Obi (GCFR)\xe2\x80\xa6'"
2022-11-18 12:02:15+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 12:02:01+00:00,"b""RT @mondayomoaigbe: JUST IN\xf0\x9f\x9f\xaa\xf0\x9f\x9f\xa5\xf0\x9f\x94\xb7\nWE' RE NOT FOOLS, WHY DIDN'T YOU CHALLENGE FAKE BUHARI ALL THIS YEARS?  GOVERNOR WIKE TACKLES PRESIDENTIAL C\xe2\x80\xa6"""
2022-11-18 12:00:48+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 12:00:36+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 12:00:19+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:59:56+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 11:59:34+00:00,"b'RT @IAOkowa: Last night, alongside our Presidential Candidate, Alhaji @Atiku Abubakar, we had a great meeting with our former President, H.\xe2\x80\xa6'"
2022-11-18 11:59:15+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 11:58:25+00:00,"b'RT @channelstv: This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace Channel\xe2\x80\xa6'"
2022-11-18 11:57:55+00:00,b'RT @fisayosoyombo: FLASHBACK: The Dollar Link Between Jailed US Congressman Jefferson and Atiku Abubakar https://t.co/oF3xD0tqwW'
2022-11-18 11:57:30+00:00,"b'RT @IAOkowa: Last night, alongside our Presidential Candidate, Alhaji @Atiku Abubakar, we had a great meeting with our former President, H.\xe2\x80\xa6'"
2022-11-18 11:56:30+00:00,"b'When you are told to vote wisely it means vote, @atiku Abubakar Abubakar.'"
2022-11-18 11:56:28+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 11:56:20+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:55:42+00:00,b'RT @fisayosoyombo: FLASHBACK: The Dollar Link Between Jailed US Congressman Jefferson and Atiku Abubakar https://t.co/oF3xD0tqwW'
2022-11-18 11:55:01+00:00,"b""RT @mondayomoaigbe: JUST IN\xf0\x9f\x9f\xaa\xf0\x9f\x9f\xa5\xf0\x9f\x94\xb7\nWE' RE NOT FOOLS, WHY DIDN'T YOU CHALLENGE FAKE BUHARI ALL THIS YEARS?  GOVERNOR WIKE TACKLES PRESIDENTIAL C\xe2\x80\xa6"""
2022-11-18 11:54:16+00:00,b'RT @Waspapping_: I have no doubt in my mind that Rice will sell for not more than N20k when Atiku Abubakar becomes the president of this co\xe2\x80\xa6'
2022-11-18 11:53:35+00:00,b'RT @Waspapping_: I have no doubt in my mind that Rice will sell for not more than N20k when Atiku Abubakar becomes the president of this co\xe2\x80\xa6'
2022-11-18 11:52:50+00:00,b'RT @Waspapping_: I have no doubt in my mind that Rice will sell for not more than N20k when Atiku Abubakar becomes the president of this co\xe2\x80\xa6'
2022-11-18 11:52:23+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:51:29+00:00,b'RT @bukata_matthew: His Excellency Atiku Abubakar with his running mate H.E Governor Ifeanyi A. Okowa. yesterday evening held a private mee\xe2\x80\xa6'
2022-11-18 11:51:25+00:00,b'RT @Saddama75497684: H.E Former president Dr Goodluck Ebele Jonathan with incoming president by God grace H.E Atiku Abubakar wazirin Adamaw\xe2\x80\xa6'
2022-11-18 11:51:20+00:00,"b'RT @FrancisAdeboye: Each time I look at the 2023 presidential election, it\xe2\x80\x99s either PDP wins or Atiku Abubakar gets declared winner. I don\xe2\x80\x99\xe2\x80\xa6'"
2022-11-18 11:50:54+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:50:01+00:00,b'RT @Waspapping_: I have no doubt in my mind that Rice will sell for not more than N20k when Atiku Abubakar becomes the president of this co\xe2\x80\xa6'
2022-11-18 11:49:00+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:48:51+00:00,"b'RT @IAOkowa: Last night, alongside our Presidential Candidate, Alhaji @Atiku Abubakar, we had a great meeting with our former President, H.\xe2\x80\xa6'"
2022-11-18 11:48:49+00:00,b'RT @multimeverse: See! Ask yourself why do they challenge peter obi every single time for doing absolutely nothing nagative? Because he is\xe2\x80\xa6'
2022-11-18 11:47:40+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:47:39+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:46:56+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:46:31+00:00,b'RT @bukata_matthew: His Excellency Atiku Abubakar with his running mate H.E Governor Ifeanyi A. Okowa. yesterday evening held a private mee\xe2\x80\xa6'
2022-11-18 11:46:20+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:46:02+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:45:59+00:00,b'RT @AmuludunOmoOwo: His Excellency Atiku Abubakar with his running mate H.E Governor Ifeanyi A. Okowa. yesterday evening held a private mee\xe2\x80\xa6'
2022-11-18 11:45:58+00:00,"b""RT @mondayomoaigbe: JUST IN\xf0\x9f\x9f\xaa\xf0\x9f\x9f\xa5\xf0\x9f\x94\xb7\nWE' RE NOT FOOLS, WHY DIDN'T YOU CHALLENGE FAKE BUHARI ALL THIS YEARS?  GOVERNOR WIKE TACKLES PRESIDENTIAL C\xe2\x80\xa6"""
2022-11-18 11:45:44+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:45:38+00:00,"b'RT @IAOkowa: Last night, alongside our Presidential Candidate, Alhaji @Atiku Abubakar, we had a great meeting with our former President, H.\xe2\x80\xa6'"
2022-11-18 11:45:37+00:00,b'RT @AK_Babawo: Dinner with former President GEJ and Incoming President HE Atiku Abubakar. https://t.co/okzU2zGsNR'
2022-11-18 11:44:16+00:00,"b'RT @agarra_wells: @atiku @IAOkowa @GEJonathan so sorry for my late response, was talking to my abacha sure plug. Honestly I like your spiri\xe2\x80\xa6'"
2022-11-18 11:44:02+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:43:43+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:43:18+00:00,"b'RT @channelstv: This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace Channel\xe2\x80\xa6'"
2022-11-18 11:43:13+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:43:11+00:00,b'RT @zaMusbeyNe_: H.E Alhaji Atiku Abubakar is the only candidate that has proposed a practical solutions to our problem as a nation. https:\xe2\x80\xa6'
2022-11-18 11:42:54+00:00,"b""RT @mondayomoaigbe: JUST IN\xf0\x9f\x9f\xaa\xf0\x9f\x9f\xa5\xf0\x9f\x94\xb7\nWE' RE NOT FOOLS, WHY DIDN'T YOU CHALLENGE FAKE BUHARI ALL THIS YEARS?  GOVERNOR WIKE TACKLES PRESIDENTIAL C\xe2\x80\xa6"""
2022-11-18 11:42:43+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:42:33+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 11:42:20+00:00,b'RT @jrnaib2: HE Atiku Abubakar and HE @IAOkowa had a close door meeting with Dr. Goodluck Ebele Jonathan. #AtikuOkowa2023 https://t.co/FmRQ\xe2\x80\xa6'
2022-11-18 11:42:17+00:00,"b'RT @Okowalition2023: Last Night, the PDP Presidential Candidate H.E Atiku Abubakar alongside his running mate H.E Gov Ifeanyi Okowa had a c\xe2\x80\xa6'"
2022-11-18 11:42:05+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:41:36+00:00,"b'RT @channelstv: This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace Channel\xe2\x80\xa6'"
2022-11-18 11:41:34+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 11:41:19+00:00,b'RT @zaMusbeyNe_: H.E Alhaji Atiku Abubakar is the only candidate that has proposed a practical solutions to our problem as a nation. https:\xe2\x80\xa6'
2022-11-18 11:41:18+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:41:14+00:00,"b'RT @IAOkowa: Last night, alongside our Presidential Candidate, Alhaji @Atiku Abubakar, we had a great meeting with our former President, H.\xe2\x80\xa6'"
2022-11-18 11:41:04+00:00,"b""JUST IN\xf0\x9f\x9f\xaa\xf0\x9f\x9f\xa5\xf0\x9f\x94\xb7\nWE' RE NOT FOOLS, WHY DIDN'T YOU CHALLENGE FAKE BUHARI ALL THIS YEARS?  GOVERNOR WIKE TACKLES PRESIDENTI\xe2\x80\xa6 https://t.co/ylHw0bcP9t"""
2022-11-18 11:40:24+00:00,b'RT @Waspapping_: I have no doubt in my mind that Rice will sell for not more than N20k when Atiku Abubakar becomes the president of this co\xe2\x80\xa6'
2022-11-18 11:40:17+00:00,b'RT @fisayosoyombo: FLASHBACK: The Dollar Link Between Jailed US Congressman Jefferson and Atiku Abubakar https://t.co/oF3xD0tqwW'
2022-11-18 11:39:22+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:39:09+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 11:38:58+00:00,"b'RT @Christo60226226: Last night, ATIKU ABUBAKAR led a delegation alongside his Vice Presidential candidate, Dr Ifeanyi Okowa, @IAOkowa, on\xe2\x80\xa6'"
2022-11-18 11:38:47+00:00,b'RT @zaMusbeyNe_: H.E Alhaji Atiku Abubakar is the only candidate that has proposed a practical solutions to our problem as a nation. https:\xe2\x80\xa6'
2022-11-18 11:38:38+00:00,"b'Last night, ATIKU ABUBAKAR led a delegation alongside his Vice Presidential candidate, Dr Ifeanyi Okowa, @IAOkowa,\xe2\x80\xa6 https://t.co/XuB5nM8PMz'"
2022-11-18 11:37:42+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:37:38+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:37:24+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:37:10+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:37:09+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:37:07+00:00,b'RT @omoelerinjare: Peter Obi Is Live In Port Harcourt Rivers State! \n\nWHO BLOCK ROAD? IT IS OBI PEOPLE !!! \n\nIT IS COMMISSIONING OF PROJECT\xe2\x80\xa6'
2022-11-18 11:36:48+00:00,"b'RT @channelstv: This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace Channel\xe2\x80\xa6'"
2022-11-18 11:36:16+00:00,b'RT @omoelerinjare: Peter Obi Is Live In Port Harcourt Rivers State! \n\nWHO BLOCKED ROAD? IT IS OBI PEOPLE !!! \n\nThe crowd are gathering! \n\nM\xe2\x80\xa6'
2022-11-18 11:35:30+00:00,"b'RT @channelstv: This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace Channel\xe2\x80\xa6'"
2022-11-18 11:35:24+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:34:39+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:34:39+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:34:20+00:00,b'His Excellency Alhaji Atiku Abubakar GCON.  the man the cap fits and most Favoured Presidential Candidate of PDP to\xe2\x80\xa6 https://t.co/5sb1f8OV95'
2022-11-18 11:33:52+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:33:33+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:33:21+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 11:33:00+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:32:59+00:00,b'RT @AmuludunOmoOwo: His Excellency Atiku Abubakar with his running mate H.E Governor Ifeanyi A. Okowa. yesterday evening held a private mee\xe2\x80\xa6'
2022-11-18 11:32:41+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:32:40+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:32:38+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:32:36+00:00,b'RT @Waspapping_: The reports that there are 2.7 million unqualified registered voters in Kano is fake and an attempt to stop the inevitable\xe2\x80\xa6'
2022-11-18 11:32:14+00:00,b'RT @amenahuruemu: Atiku has no moral right to talk about service chiefs and which part of the country they come from. A man who jettisoned\xe2\x80\xa6'
2022-11-18 11:32:08+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 11:31:32+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:31:31+00:00,"b'This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace\xe2\x80\xa6 https://t.co/nny6FMmUP6'"
2022-11-18 11:30:55+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:30:43+00:00,b'@AYOOspace Wike what do you do for Atiku Abubakar?'
2022-11-18 11:30:36+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:30:33+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:30:21+00:00,b'@AM_Saleeem Atiku Abubakar. Mr Landlord will be retired soon enough Insha Allah.'
2022-11-18 11:29:58+00:00,b'Atiku Abubakar  and Okowa  are pro-people.\n\nThey believe that everyone matters. \n\nThe Atiku- Okowa Administration w\xe2\x80\xa6 https://t.co/252hS4CDpz'
2022-11-18 11:29:56+00:00,"b""RT @K31v1n0: If you think H.E Atiku Abubakar's visit to the US was a total miss and not a political master-stroke then you're a political n\xe2\x80\xa6"""
2022-11-18 11:29:48+00:00,"b'RT @MobilePunch: Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar and hi\xe2\x80\xa6'"
2022-11-18 11:29:24+00:00,"b'Photostory: Atiku, Okowa Visit Jonathan\n\nThe presidential candidate of the Peoples Democratic Party, Atiku Abubakar\xe2\x80\xa6 https://t.co/FwHgYUkSr9'"
2022-11-18 11:28:34+00:00,"b'RT @Jessehallidaygi: Facts For Facts!! \n\nObiano informed me He Saw Billions, &amp; the money he used to Build the International Airport in Anam\xe2\x80\xa6'"
2022-11-18 11:28:31+00:00,"b'RT @tvcnewsng: Presidential Candidate of the People\xe2\x80\x99s Democratic Party, PDP, Atiku Abubakar has criticized the federal appointments of the\xe2\x80\xa6'"
2022-11-18 11:28:10+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 11:27:53+00:00,"b'RT @SWAtiku2023: Hauwa, daughter of PDP presidential Candidate, Atiku Abubakar paid a visit to poultry traders in Garki Market. Addressed N\xe2\x80\xa6'"
2022-11-18 11:27:46+00:00,"b'RT @IAOkowa: Last night, alongside our Presidential Candidate, Alhaji @Atiku Abubakar, we had a great meeting with our former President, H.\xe2\x80\xa6'"
2022-11-18 11:27:36+00:00,"b'RT @MFaarees_: A professional pilot knows how to handle an aeroplane and navigate it effectively, a democratic country should be governed b\xe2\x80\xa6'"
2022-11-18 11:27:32+00:00,b'RT @Waspapping_: I have no doubt in my mind that Rice will sell for not more than N20k when Atiku Abubakar becomes the president of this co\xe2\x80\xa6'
2022-11-18 11:27:32+00:00,b'RT @zaMusbeyNe_: H.E Alhaji Atiku Abubakar is the only candidate that has proposed a practical solutions to our problem as a nation. https:\xe2\x80\xa6'
2022-11-18 11:27:27+00:00,b'RT @Waspapping_: I have no doubt in my mind that Rice will sell for not more than N20k when Atiku Abubakar becomes the president of this co\xe2\x80\xa6'
2022-11-18 11:27:11+00:00,"b'RT @channelstv: This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace Channel\xe2\x80\xa6'"
2022-11-18 11:27:09+00:00,b'RT @fisayosoyombo: FLASHBACK: The Dollar Link Between Jailed US Congressman Jefferson and Atiku Abubakar https://t.co/oF3xD0tqwW'
2022-11-18 11:27:02+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:26:35+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 11:26:35+00:00,b'Who told you the PDP betrayed GJ I am just tired of this Obi and Tinubu people that can do anything even to blackma\xe2\x80\xa6 https://t.co/YtDYN7oP1m'
2022-11-18 11:26:23+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:25:43+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:25:35+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:25:31+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 11:25:00+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:24:36+00:00,b'RT @zaMusbeyNe_: H.E Alhaji Atiku Abubakar is the only candidate that has proposed a practical solutions to our problem as a nation. https:\xe2\x80\xa6'
2022-11-18 11:23:40+00:00,b'RT @firstladyship: These are Atiku Abubakar\xe2\x80\x99s soldiers &amp; online vuvuzelas gloating over underaged voters. You have 86m poor Nigerians in th\xe2\x80\xa6'
2022-11-18 11:23:04+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 11:22:56+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 11:22:41+00:00,"b'@emmaikumeh @atiku Let me repeat it again, former VP Atiku Abubakar , hasn\xe2\x80\x99t changed his stance from 2014 when he s\xe2\x80\xa6 https://t.co/mACDPX5Q4w'"
2022-11-18 11:22:41+00:00,"b'RT @channelstv: This Sunday, the presidential candidate of the PDP, Atiku Abubakar, and his running mate, Ifeanyi Okowa, will grace Channel\xe2\x80\xa6'"
2022-11-18 11:22:06+00:00,b'His excellency Atiku Abubakar will Accelerate the growth and open up other service sector that are labour intensive\xe2\x80\xa6 https://t.co/aoKaXUAN3v'
2022-11-18 11:21:43+00:00,b'RT @SodiqTade: This is a Atiku Abubakar appreciation tweet.\n\nHe\xe2\x80\x99s been going through so much lately from the propaganda about his person fr\xe2\x80\xa6'
2022-11-18 11:21:39+00:00,"b'RT @emmaikumeh: Let me repeat it again, former president Goodluck Jonathan, hasn\xe2\x80\x99t changed his stance from 2019 when he supported the incom\xe2\x80\xa6'"
2022-11-18 11:21:35+00:00,"b'RT @IAOkowa: Last night, alongside our Presidential Candidate, Alhaji @Atiku Abubakar, we had a great meeting with our former President, H.\xe2\x80\xa6'"
