Time,Text
2022-11-18 23:11:35+00:00,b'RT @adamugarba: Here is my response to @DavidHundeyin \xe2\x80\x98s many conspiratorial publications againt Asiwaju Bola Ahmed Tinubu @officialABAT. I\xe2\x80\xa6'
2022-11-18 23:11:32+00:00,"b'This is the voice of @KashimSM, the VP candidate to Bola Ahmed Tinubu threatening the Igbos, and yet he is still mo\xe2\x80\xa6 https://t.co/JCEyeKLPY3'"
2022-11-18 23:11:19+00:00,"b'RT @jadesolar_01: Nigerians have waited for so long to have a smart, intelligent, tested and trusted character like Asiwaju Bola Ahmed Tinu\xe2\x80\xa6'"
2022-11-18 23:11:02+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 23:10:52+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 23:10:15+00:00,b'RT @JaypeeGeneral: We are going above and beyond to promote Peter Obi\xe2\x80\x99s messages in the rural areas. You can support this movement by openi\xe2\x80\xa6'
2022-11-18 23:10:13+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 23:10:09+00:00,b'RT @AkwariCharles: Bola Ahmed Tinubu doesn\xe2\x80\x99t not have a single classmate.\n\nMaybe COVID claimed their lives.'
2022-11-18 23:09:46+00:00,"b'RT @Hope_Uzodimma1: Ahead of the 2023 General Election, yesterday, I was joined by my brother, Governor David Nwaeze Umahi of Ebonyi State\xe2\x80\xa6'"
2022-11-18 23:09:43+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 23:09:42+00:00,"b""RT @DavidHundeyin: For those who still haven't read it, this is the story that contains all the receipts showing that APC presidential cand\xe2\x80\xa6"""
2022-11-18 23:09:40+00:00,b'RT @Kamiyo_A: This is night approach at Runway 18L/ 36R Murtala Muhammed Airport... Buhari and APC has restored and still restoring our los\xe2\x80\xa6'
2022-11-18 23:09:32+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 23:09:15+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 23:09:12+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
2022-11-18 23:08:55+00:00,"b'RT @Jessehallidaygi: Asiwaju Bola Ahmed Tinubu should be resting with his Grand Kids, He is fighting with Nature,He is not even Fit to cont\xe2\x80\xa6'"
2022-11-18 23:08:41+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 23:07:56+00:00,"b'RT @jadesolar_01: Nigerians have waited for so long to have a smart, intelligent, tested and trusted character like Asiwaju Bola Ahmed Tinu\xe2\x80\xa6'"
2022-11-18 23:07:45+00:00,"b'RT @trueNija: Ya Allah, you gave us Asiwaju Bola Ahmed Tinubu @Official_ABAT and Senator Kashim Shettima @KashimSM as our Presidency and VP\xe2\x80\xa6'"
2022-11-18 23:07:17+00:00,b'RT @mindset_tweet: Bola Ahmed Tinubu is Physically and mentally unfit to be a Presidential candidate'
2022-11-18 23:07:14+00:00,b'RT @_Oluwajuwonlo: Bola Ahmed Tinubu to the world \xf0\x9f\x98\x8e\n\nINEC Portable Rinu Greenwood Qudus #WhatsApp #ElonMusk #Qatar2022 https://t.co/TEMsnkM\xe2\x80\xa6'
2022-11-18 23:07:12+00:00,"b'RT @Chioma_Uzodimma: It was an honour to host the Presidential Flagbearer of our great party, the All Progressives Congress (APC), Asiwaju\xe2\x80\xa6'"
2022-11-18 23:07:06+00:00,b'RT @legendkomedian: Bola Ahmed Tinubu followers are the foes of this country..\nThey are fanatical in their approach and radically subjectiv\xe2\x80\xa6'
2022-11-18 23:07:05+00:00,"b'RT @AkwariCharles: If you know any of Bola Ahmed Tinubu\xe2\x80\x99s classmate- primary, secondary or university I have 3 million naira for him/ her.'"
2022-11-18 23:06:56+00:00,"b'RT @barristerstreet: @DavidHundeyin WATCH | PERJURY | Has Bola Ahmed Tinubu committed Perjury? The evidence says, YES! @davidhundeyin\n\nFor\xe2\x80\xa6'"
2022-11-18 23:06:53+00:00,"b'RT @DavidHundeyin: 1: The gender of the ""Bola A. Tinubu"" who was admitted into @ChicagoState\n\n2: The D.O.B. of the same ""Bola A. Tinubu""\n\n3\xe2\x80\xa6'"
